Time: 4.64[s], x=20.20257[m], y=8.37763[m], yaw=0.70019[rad], v=5.18118[m/s], steer=0.07108[rad], accel=0.35127[m/s^2]
Time: 4.68[s], x=20.36106[m], y=8.51117[m], yaw=0.70609[rad], v=5.19523[m/s], steer=0.07104[rad], accel=0.34992[m/s^2]
Time: 4.72[s], x=20.51918[m], y=8.64601[m], yaw=0.71201[rad], v=5.20922[m/s], steer=0.07361[rad], accel=0.34827[m/s^2]
Time: 4.76[s], x=20.67693[m], y=8.78215[m], yaw=0.71815[rad], v=5.22315[m/s], steer=0.07633[rad], accel=0.34639[m/s^2]
Time: 4.80[s], x=20.83425[m], y=8.91962[m], yaw=0.72454[rad], v=5.23701[m/s], steer=0.07913[rad], accel=0.34438[m/s^2]
Time: 4.84[s], x=20.99111[m], y=9.05846[m], yaw=0.73119[rad], v=5.25078[m/s], steer=0.08081[rad], accel=0.34220[m/s^2]
Time: 4.88[s], x=21.14746[m], y=9.19871[m], yaw=0.73799[rad], v=5.26447[m/s], steer=0.08076[rad], accel=0.33975[m/s^2]
Time: 4.92[s], x=21.30325[m], y=9.34039[m], yaw=0.74481[rad], v=5.27806[m/s], steer=0.07933[rad], accel=0.33715[m/s^2]
Time: 4.96[s], x=21.45847[m], y=9.48349[m], yaw=0.75152[rad], v=5.29155[m/s], steer=0.07922[rad], accel=0.33439[m/s^2]
Time: 5.00[s], x=21.61312[m], y=9.62801[m], yaw=0.75824[rad], v=5.30492[m/s], steer=0.08055[rad], accel=0.33139[m/s^2]
Time: 5.04[s], x=21.76718[m], y=9.77392[m], yaw=0.76510[rad], v=5.31818[m/s], steer=0.08322[rad], accel=0.32814[m/s^2]
Time: 5.08[s], x=21.92063[m], y=9.92126[m], yaw=0.77219[rad], v=5.33131[m/s], steer=0.08476[rad], accel=0.32483[m/s^2]
Time: 5.12[s], x=22.07340[m], y=10.07005[m], yaw=0.77944[rad], v=5.34430[m/s], steer=0.08440[rad], accel=0.32140[m/s^2]
Time: 5.16[s], x=22.22545[m], y=10.22030[m], yaw=0.78667[rad], v=5.35716[m/s], steer=0.08334[rad], accel=0.31787[m/s^2]
Time: 5.20[s], x=22.37678[m], y=10.37202[m], yaw=0.79383[rad], v=5.36987[m/s], steer=0.08197[rad], accel=0.31414[m/s^2]
Time: 5.24[s], x=22.52738[m], y=10.52518[m], yaw=0.80089[rad], v=5.38244[m/s], steer=0.08096[rad], accel=0.31026[m/s^2]
Time: 5.28[s], x=22.67724[m], y=10.67976[m], yaw=0.80788[rad], v=5.39485[m/s], steer=0.08114[rad], accel=0.30621[m/s^2]
Time: 5.32[s], x=22.82636[m], y=10.83574[m], yaw=0.81490[rad], v=5.40709[m/s], steer=0.08249[rad], accel=0.30188[m/s^2]
Time: 5.36[s], x=22.97472[m], y=10.99312[m], yaw=0.82205[rad], v=5.41917[m/s], steer=0.08371[rad], accel=0.29746[m/s^2]
Time: 5.40[s], x=23.12227[m], y=11.15191[m], yaw=0.82933[rad], v=5.43107[m/s], steer=0.08443[rad], accel=0.29301[m/s^2]
Time: 5.44[s], x=23.26899[m], y=11.31212[m], yaw=0.83668[rad], v=5.44279[m/s], steer=0.08450[rad], accel=0.28849[m/s^2]
Time: 5.48[s], x=23.41484[m], y=11.47376[m], yaw=0.84406[rad], v=5.45433[m/s], steer=0.08388[rad], accel=0.28378[m/s^2]
Time: 5.52[s], x=23.55981[m], y=11.63681[m], yaw=0.85140[rad], v=5.46568[m/s], steer=0.08317[rad], accel=0.27900[m/s^2]
Time: 5.56[s], x=23.70387[m], y=11.80126[m], yaw=0.85869[rad], v=5.47684[m/s], steer=0.08294[rad], accel=0.27407[m/s^2]
Time: 5.60[s], x=23.84702[m], y=11.96709[m], yaw=0.86597[rad], v=5.48780[m/s], steer=0.08319[rad], accel=0.26896[m/s^2]
Time: 5.64[s], x=23.98924[m], y=12.13430[m], yaw=0.87329[rad], v=5.49856[m/s], steer=0.08367[rad], accel=0.26372[m/s^2]
Time: 5.68[s], x=24.13051[m], y=12.30288[m], yaw=0.88067[rad], v=5.50911[m/s], steer=0.08424[rad], accel=0.25855[m/s^2]
Time: 5.72[s], x=24.27080[m], y=12.47281[m], yaw=0.88811[rad], v=5.51945[m/s], steer=0.08451[rad], accel=0.25327[m/s^2]
Time: 5.76[s], x=24.41008[m], y=12.64411[m], yaw=0.89559[rad], v=5.52958[m/s], steer=0.08447[rad], accel=0.24784[m/s^2]
Time: 5.80[s], x=24.54834[m], y=12.81676[m], yaw=0.90309[rad], v=5.53950[m/s], steer=0.08432[rad], accel=0.24230[m/s^2]
Time: 5.84[s], x=24.68554[m], y=12.99076[m], yaw=0.91058[rad], v=5.54919[m/s], steer=0.08420[rad], accel=0.23665[m/s^2]
Time: 5.88[s], x=24.82167[m], y=13.16608[m], yaw=0.91807[rad], v=5.55865[m/s], steer=0.08419[rad], accel=0.23094[m/s^2]
Time: 5.92[s], x=24.95671[m], y=13.34272[m], yaw=0.92558[rad], v=5.56789[m/s], steer=0.08435[rad], accel=0.22515[m/s^2]
Time: 5.96[s], x=25.09064[m], y=13.52066[m], yaw=0.93311[rad], v=5.57690[m/s], steer=0.08452[rad], accel=0.21929[m/s^2]
Time: 6.00[s], x=25.22345[m], y=13.69989[m], yaw=0.94067[rad], v=5.58567[m/s], steer=0.08464[rad], accel=0.21340[m/s^2]
Time: 6.04[s], x=25.35511[m], y=13.88041[m], yaw=0.94825[rad], v=5.59421[m/s], steer=0.08470[rad], accel=0.20744[m/s^2]
Time: 6.08[s], x=25.48559[m], y=14.06220[m], yaw=0.95585[rad], v=5.60250[m/s], steer=0.08470[rad], accel=0.20138[m/s^2]
Time: 6.12[s], x=25.61487[m], y=14.24525[m], yaw=0.96346[rad], v=5.61056[m/s], steer=0.08471[rad], accel=0.19525[m/s^2]
Time: 6.16[s], x=25.74295[m], y=14.42954[m], yaw=0.97108[rad], v=5.61837[m/s], steer=0.08476[rad], accel=0.18905[m/s^2]
Time: 6.20[s], x=25.86979[m], y=14.61505[m], yaw=0.97872[rad], v=5.62593[m/s], steer=0.08484[rad], accel=0.18281[m/s^2]
Time: 6.24[s], x=25.99538[m], y=14.80179[m], yaw=0.98638[rad], v=5.63324[m/s], steer=0.08490[rad], accel=0.17654[m/s^2]
Time: 6.28[s], x=26.11970[m], y=14.98972[m], yaw=0.99405[rad], v=5.64030[m/s], steer=0.08492[rad], accel=0.17024[m/s^2]
Time: 6.32[s], x=26.24272[m], y=15.17884[m], yaw=1.00173[rad], v=5.64711[m/s], steer=0.08491[rad], accel=0.16389[m/s^2]
Time: 6.36[s], x=26.36444[m], y=15.36912[m], yaw=1.00942[rad], v=5.65367[m/s], steer=0.08488[rad], accel=0.15749[m/s^2]
Time: 6.40[s], x=26.48483[m], y=15.56056[m], yaw=1.01712[rad], v=5.65997[m/s], steer=0.08488[rad], accel=0.15105[m/s^2]
Time: 6.44[s], x=26.60388[m], y=15.75313[m], yaw=1.02482[rad], v=5.66601[m/s], steer=0.08492[rad], accel=0.14457[m/s^2]
Time: 6.48[s], x=26.72156[m], y=15.94683[m], yaw=1.03254[rad], v=5.67179[m/s], steer=0.08498[rad], accel=0.13806[m/s^2]
Time: 6.52[s], x=26.83786[m], y=16.14162[m], yaw=1.04027[rad], v=5.67732[m/s], steer=0.08503[rad], accel=0.13154[m/s^2]
Time: 6.56[s], x=26.95277[m], y=16.33749[m], yaw=1.04801[rad], v=5.68258[m/s], steer=0.08504[rad], accel=0.12501[m/s^2]
Time: 6.60[s], x=27.06626[m], y=16.53444[m], yaw=1.05576[rad], v=5.68758[m/s], steer=0.08501[rad], accel=0.11847[m/s^2]
Time: 6.64[s], x=27.17832[m], y=16.73243[m], yaw=1.06352[rad], v=5.69232[m/s], steer=0.08495[rad], accel=0.11192[m/s^2]
Time: 6.68[s], x=27.28893[m], y=16.93145[m], yaw=1.07127[rad], v=5.69679[m/s], steer=0.08491[rad], accel=0.10536[m/s^2]
Time: 6.72[s], x=27.39809[m], y=17.13147[m], yaw=1.07903[rad], v=5.70101[m/s], steer=0.08489[rad], accel=0.09879[m/s^2]
Time: 6.76[s], x=27.50576[m], y=17.33249[m], yaw=1.08679[rad], v=5.70496[m/s], steer=0.08490[rad], accel=0.09221[m/s^2]
Time: 6.80[s], x=27.61195[m], y=17.53448[m], yaw=1.09456[rad], v=5.70865[m/s], steer=0.08493[rad], accel=0.08565[m/s^2]
Time: 6.84[s], x=27.71663[m], y=17.73742[m], yaw=1.10234[rad], v=5.71207[m/s], steer=0.08493[rad], accel=0.07910[m/s^2]
Time: 6.88[s], x=27.81980[m], y=17.94128[m], yaw=1.11012[rad], v=5.71524[m/s], steer=0.08491[rad], accel=0.07257[m/s^2]
